FIPSCode,State,County,County_Status,Data_Source
22077,LA,Pointe Coupee Parish,No records,CDC ArboNET Tick Module historical data
22079,LA,Rapides Parish,No records,CDC ArboNET Tick Module historical data
22081,LA,Red River Parish,No records,CDC ArboNET Tick Module historical data
22083,LA,Richland Parish,No records,CDC ArboNET Tick Module historical data
22085,LA,Sabine Parish,No records,CDC ArboNET Tick Module historical data
22087,LA,St. Bernard Parish,No records,CDC ArboNET Tick Module historical data
22089,LA,St. Charles Parish,No records,CDC ArboNET Tick Module historical data
22091,LA,St. Helena Parish,No records,CDC ArboNET Tick Module historical data
22093,LA,St. James Parish,No records,CDC ArboNET Tick Module historical data
22095,LA,St. John the Baptist,No records,CDC ArboNET Tick Module historical data
22097,LA,St. Landry Parish,No records,CDC ArboNET Tick Module historical data
22099,LA,St. Martin Parish,No records,CDC ArboNET Tick Module historical data
22101,LA,St. Mary Parish,No records,CDC ArboNET Tick Module historical data
22103,LA,St. Tammany Parish,No records,CDC ArboNET Tick Module historical data
22105,LA,Tangipahoa Parish,No records,CDC ArboNET Tick Module historical data
22107,LA,Tensas Parish,No records,CDC ArboNET Tick Module historical data
22109,LA,Terrebonne Parish,No records,CDC ArboNET Tick Module historical data
22111,LA,Union Parish,No records,CDC ArboNET Tick Module historical data
22113,LA,Vermilion Parish,No records,CDC ArboNET Tick Module historical data
22115,LA,Vernon Parish,No records,CDC ArboNET Tick Module historical data
22117,LA,Washington Parish,No records,CDC ArboNET Tick Module historical data
22119,LA,Webster Parish,No records,CDC ArboNET Tick Module historical data
22121,LA,West Baton Rouge Parish,No records,CDC ArboNET Tick Module historical data
22123,LA,West Carroll Parish,No records,CDC ArboNET Tick Module historical data
22125,LA,West Feliciana Parish,No records,CDC ArboNET Tick Module historical data
22127,LA,Winn Parish,No records,CDC ArboNET Tick Module historical data
23001,ME,Androscoggin County,No records,CDC ArboNET Tick Module historical data
23003,ME,Aroostook County,No records,CDC ArboNET Tick Module historical data
23005,ME,Cumberland County,No records,CDC ArboNET Tick Module historical data
23007,ME,Franklin County,No records,CDC ArboNET Tick Module historical data
23009,ME,Hancock County,No records,CDC ArboNET Tick Module historical data
23011,ME,Kennebec County,No records,CDC ArboNET Tick Module historical data
23013,ME,Knox County,No records,CDC ArboNET Tick Module historical data
23015,ME,Lincoln County,No records,CDC ArboNET Tick Module historical data
23017,ME,Oxford County,No records,CDC ArboNET Tick Module historical data
23019,ME,Penobscot County,No records,CDC ArboNET Tick Module historical data
23021,ME,Piscataquis County,No records,CDC ArboNET Tick Module historical data
23023,ME,Sagadahoc County,No records,CDC ArboNET Tick Module historical data
23025,ME,Somerset County,No records,CDC ArboNET Tick Module historical data
23027,ME,Waldo County,No records,CDC ArboNET Tick Module historical data
23029,ME,Washington County,No records,CDC ArboNET Tick Module historical data
23031,ME,York County,No records,CDC ArboNET Tick Module historical data
24001,MD,Allegany County,No records,CDC ArboNET Tick Module historical data
24003,MD,Anne Arundel County,No records,CDC ArboNET Tick Module historical data
24005,MD,Baltimore County,No records,CDC ArboNET Tick Module historical data
24009,MD,Calvert County,No records,CDC ArboNET Tick Module historical data
24011,MD,Caroline County,No records,CDC ArboNET Tick Module historical data
24013,MD,Carroll County,No records,CDC ArboNET Tick Module historical data
24015,MD,Cecil County,No records,CDC ArboNET Tick Module historical data
24017,MD,Charles County,No records,CDC ArboNET Tick Module historical data
24019,MD,Dorchester County,No records,CDC ArboNET Tick Module historical data
24021,MD,Frederick County,No records,CDC ArboNET Tick Module historical data
24023,MD,Garrett County,No records,CDC ArboNET Tick Module historical data
24025,MD,Harford County,No records,CDC ArboNET Tick Module historical data
24027,MD,Howard County,No records,CDC ArboNET Tick Module historical data
24029,MD,Kent County,No records,CDC ArboNET Tick Module historical data
24031,MD,Montgomery County,No records,CDC ArboNET Tick Module historical data
24033,MD,Prince George's County,No records,CDC ArboNET Tick Module historical data
24035,MD,Queen Anne's County,No records,CDC ArboNET Tick Module historical data
24037,MD,St. Mary's County,No records,CDC ArboNET Tick Module historical data
24039,MD,Somerset County,No records,CDC ArboNET Tick Module historical data
24041,MD,Talbot County,No records,CDC ArboNET Tick Module historical data
24043,MD,Washington County,No records,CDC ArboNET Tick Module historical data
24045,MD,Wicomico County,No records,CDC ArboNET Tick Module historical data
24047,MD,Worcester County,No records,CDC ArboNET Tick Module historical data
24510,MD,Baltimore City,No records,CDC ArboNET Tick Module historical data
25001,MA,Barnstable County,No records,CDC ArboNET Tick Module historical data
25003,MA,Berkshire County,No records,CDC ArboNET Tick Module historical data
25005,MA,Bristol County,No records,CDC ArboNET Tick Module historical data
25007,MA,Dukes County,No records,CDC ArboNET Tick Module historical data
25009,MA,Essex County,No records,CDC ArboNET Tick Module historical data
25011,MA,Franklin County,No records,CDC ArboNET Tick Module historical data
25013,MA,Hampden County,No records,CDC ArboNET Tick Module historical data
25015,MA,Hampshire County,No records,CDC ArboNET Tick Module historical data
25017,MA,Middlesex County,No records,CDC ArboNET Tick Module historical data
25019,MA,Nantucket County,No records,CDC ArboNET Tick Module historical data
25021,MA,Norfolk County,No records,CDC ArboNET Tick Module historical data
25023,MA,Plymouth County,No records,CDC ArboNET Tick Module historical data
25025,MA,Suffolk County,No records,CDC ArboNET Tick Module historical data
25027,MA,Worcester County,No records,CDC ArboNET Tick Module historical data
26001,MI,Alcona County,No records,CDC ArboNET Tick Module historical data
26003,MI,Alger County,No records,CDC ArboNET Tick Module historical data
26005,MI,Allegan County,No records,CDC ArboNET Tick Module historical data
26007,MI,Alpena County,No records,CDC ArboNET Tick Module historical data
26009,MI,Antrim County,No records,CDC ArboNET Tick Module historical data
26011,MI,Arenac County,No records,CDC ArboNET Tick Module historical data
26013,MI,Baraga County,No records,CDC ArboNET Tick Module historical data
26015,MI,Barry County,No records,CDC ArboNET Tick Module historical data
26017,MI,Bay County,No records,CDC ArboNET Tick Module historical data
26019,MI,Benzie County,No records,CDC ArboNET Tick Module historical data
26021,MI,Berrien County,No records,CDC ArboNET Tick Module historical data
26023,MI,Branch County,No records,CDC ArboNET Tick Module historical data
26025,MI,Calhoun County,No records,CDC ArboNET Tick Module historical data
26027,MI,Cass County,No records,CDC ArboNET Tick Module historical data
26029,MI,Charlevoix County,No records,CDC ArboNET Tick Module historical data
26031,MI,Cheboygan County,No records,CDC ArboNET Tick Module historical data
26033,MI,Chippewa County,No records,CDC ArboNET Tick Module historical data
26035,MI,Clare County,No records,CDC ArboNET Tick Module historical data
26037,MI,Clinton County,No records,CDC ArboNET Tick Module historical data
26039,MI,Crawford County,No records,CDC ArboNET Tick Module historical data
26041,MI,Delta County,No records,CDC ArboNET Tick Module historical data
26043,MI,Dickinson County,No records,CDC ArboNET Tick Module historical data
26045,MI,Eaton County,No records,CDC ArboNET Tick Module historical data
26047,MI,Emmet County,No records,CDC ArboNET Tick Module historical data
26049,MI,Genesee County,No records,CDC ArboNET Tick Module historical data
26051,MI,Gladwin County,No records,CDC ArboNET Tick Module historical data
26053,MI,Gogebic County,No records,CDC ArboNET Tick Module historical data
26055,MI,Grand Traverse County,No records,CDC ArboNET Tick Module historical data
26057,MI,Gratiot County,No records,CDC ArboNET Tick Module historical data
26059,MI,Hillsdale County,No records,CDC ArboNET Tick Module historical data
26061,MI,Houghton County,No records,CDC ArboNET Tick Module historical data
26063,MI,Huron County,No records,CDC ArboNET Tick Module historical data
26065,MI,Ingham County,No records,CDC ArboNET Tick Module historical data
26067,MI,Ionia County,No records,CDC ArboNET Tick Module historical data
26069,MI,Iosco County,No records,CDC ArboNET Tick Module historical data
26071,MI,Iron County,No records,CDC ArboNET Tick Module historical data
26073,MI,Isabella County,No records,CDC ArboNET Tick Module historical data
26075,MI,Jackson County,No records,CDC ArboNET Tick Module historical data
26077,MI,Kalamazoo County,No records,CDC ArboNET Tick Module historical data
26079,MI,Kalkaska County,No records,CDC ArboNET Tick Module historical data
26081,MI,Kent County,No records,CDC ArboNET Tick Module historical data
26083,MI,Keweenaw County,No records,CDC ArboNET Tick Module historical data
26085,MI,Lake County,No records,CDC ArboNET Tick Module historical data
26087,MI,Lapeer County,No records,CDC ArboNET Tick Module historical data
26089,MI,Leelanau County,No records,CDC ArboNET Tick Module historical data
26091,MI,Lenawee County,No records,CDC ArboNET Tick Module historical data
26093,MI,Livingston County,No records,CDC ArboNET Tick Module historical data
26095,MI,Luce County,No records,CDC ArboNET Tick Module historical data
26097,MI,Mackinac County,No records,CDC ArboNET Tick Module historical data
26099,MI,Macomb County,No records,CDC ArboNET Tick Module historical data
26101,MI,Manistee County,No records,CDC ArboNET Tick Module historical data
26103,MI,Marquette County,No records,CDC ArboNET Tick Module historical data
26105,MI,Mason County,No records,CDC ArboNET Tick Module historical data
26107,MI,Mecosta County,No records,CDC ArboNET Tick Module historical data
26109,MI,Menominee County,No records,CDC ArboNET Tick Module historical data
26111,MI,Midland County,No records,CDC ArboNET Tick Module historical data
26113,MI,Missaukee County,No records,CDC ArboNET Tick Module historical data
26115,MI,Monroe County,No records,CDC ArboNET Tick Module historical data
26117,MI,Montcalm County,No records,CDC ArboNET Tick Module historical data
26119,MI,Montmorency County,No records,CDC ArboNET Tick Module historical data
26121,MI,Muskegon County,No records,CDC ArboNET Tick Module historical data
26123,MI,Newaygo County,No records,CDC ArboNET Tick Module historical data
26125,MI,Oakland County,No records,CDC ArboNET Tick Module historical data
26127,MI,Oceana County,No records,CDC ArboNET Tick Module historical data
26129,MI,Ogemaw County,No records,CDC ArboNET Tick Module historical data
26131,MI,Ontonagon County,No records,CDC ArboNET Tick Module historical data
26133,MI,Osceola County,No records,CDC ArboNET Tick Module historical data
26135,MI,Oscoda County,No records,CDC ArboNET Tick Module historical data
26137,MI,Otsego County,No records,CDC ArboNET Tick Module historical data
26139,MI,Ottawa County,No records,CDC ArboNET Tick Module historical data
26141,MI,Presque Isle County,No records,CDC ArboNET Tick Module historical data
26143,MI,Roscommon County,No records,CDC ArboNET Tick Module historical data
26145,MI,Saginaw County,No records,CDC ArboNET Tick Module historical data
26147,MI,St. Clair County,No records,CDC ArboNET Tick Module historical data
26149,MI,St. Joseph County,No records,CDC ArboNET Tick Module historical data
26151,MI,Sanilac County,No records,CDC ArboNET Tick Module historical data
26153,MI,Schoolcraft County,No records,CDC ArboNET Tick Module historical data
26155,MI,Shiawassee County,No records,CDC ArboNET Tick Module historical data
26157,MI,Tuscola County,No records,CDC ArboNET Tick Module historical data
26159,MI,Van Buren County,No records,CDC ArboNET Tick Module historical data
26161,MI,Washtenaw County,No records,CDC ArboNET Tick Module historical data
26163,MI,Wayne County,No records,CDC ArboNET Tick Module historical data
26165,MI,Wexford County,No records,CDC ArboNET Tick Module historical data
27001,MN,Aitkin County,No records,CDC ArboNET Tick Module historical data
27003,MN,Anoka County,No records,CDC ArboNET Tick Module historical data
27005,MN,Becker County,No records,CDC ArboNET Tick Module historical data
