FIPSCode,State,County,County_Status,Data_Source
21229,KY,Washington County,No records,CDC ArboNET Tick Module historic data
21231,KY,Wayne County,No records,CDC ArboNET Tick Module historic data
21233,KY,Webster County,Established,CDC ArboNET Tick Module historic data
21235,KY,Whitley County,Reported,CDC ArboNET Tick Module historic data
21237,KY,Wolfe County,No records,CDC ArboNET Tick Module historic data
21239,KY,Woodford County,Established,CDC ArboNET Tick Module historic data
22001,LA,Acadia Parish,No records,CDC ArboNET Tick Module historic data
22003,LA,Allen Parish,Established,CDC ArboNET Tick Module historic data
22005,LA,Ascension Parish,No records,CDC ArboNET Tick Module historic data
22007,LA,Assumption Parish,No records,CDC ArboNET Tick Module historic data
22009,LA,Avoyelles Parish,Established,CDC ArboNET Tick Module historic data
22011,LA,Beauregard Parish,No records,CDC ArboNET Tick Module historic data
22013,LA,Bienville Parish,Established,CDC ArboNET Tick Module historic data
22015,LA,Bossier Parish,Reported,CDC ArboNET Tick Module historic data
22017,LA,Caddo Parish,No records,CDC ArboNET Tick Module historic data
22019,LA,Calcasieu Parish,No records,CDC ArboNET Tick Module historic data
22021,LA,Caldwell Parish,Established,CDC ArboNET Tick Module historic data
22023,LA,Cameron Parish,No records,CDC ArboNET Tick Module historic data
22025,LA,Catahoula Parish,Reported,CDC ArboNET Tick Module historic data
22027,LA,Claiborne Parish,Reported,CDC ArboNET Tick Module historic data
22029,LA,Concordia Parish,Established,CDC ArboNET Tick Module historic data
22031,LA,De Soto Parish,Reported,CDC ArboNET Tick Module historic data
22033,LA,East Baton Rouge Parish,Reported,CDC ArboNET Tick Module historic data
22035,LA,East Carroll Parish,Reported,CDC ArboNET Tick Module historic data
22037,LA,East Feliciana Parish,No records,CDC ArboNET Tick Module historic data
22039,LA,Evangeline Parish,No records,CDC ArboNET Tick Module historic data
22041,LA,Franklin Parish,No records,CDC ArboNET Tick Module historic data
22043,LA,Grant Parish,Established,CDC ArboNET Tick Module historic data
22045,LA,Iberia Parish,No records,CDC ArboNET Tick Module historic data
22047,LA,Iberville Parish,No records,CDC ArboNET Tick Module historic data
22049,LA,Jackson Parish,Established,CDC ArboNET Tick Module historic data
22051,LA,Jefferson Parish,No records,CDC ArboNET Tick Module historic data
22053,LA,Jefferson Davis Parish,Reported,CDC ArboNET Tick Module historic data
22055,LA,Lafayette Parish,Reported,CDC ArboNET Tick Module historic data
22057,LA,Lafourche Parish,No records,CDC ArboNET Tick Module historic data
22059,LA,La Salle Parish,No records,CDC ArboNET Tick Module historic data
22061,LA,Lincoln Parish,Established,CDC ArboNET Tick Module historic data
22063,LA,Livingston Parish,No records,CDC ArboNET Tick Module historic data
22065,LA,Madison Parish,Reported,CDC ArboNET Tick Module historic data
22067,LA,Morehouse Parish,Established,CDC ArboNET Tick Module historic data
22069,LA,Natchitoches Parish,Established,CDC ArboNET Tick Module historic data
22071,LA,Orleans Parish,No records,CDC ArboNET Tick Module historic data
22073,LA,Ouachita Parish,Reported,CDC ArboNET Tick Module historic data
22075,LA,Plaquemines Parish,No records,CDC ArboNET Tick Module historic data
22077,LA,Pointe Coupee Parish,Reported,CDC ArboNET Tick Module historic data
22079,LA,Rapides Parish,Reported,CDC ArboNET Tick Module historic data
22081,LA,Red River Parish,No records,CDC ArboNET Tick Module historic data
22083,LA,Richland Parish,No records,CDC ArboNET Tick Module historic data
22085,LA,Sabine Parish,Reported,CDC ArboNET Tick Module historic data
22087,LA,St. Bernard Parish,No records,CDC ArboNET Tick Module historic data
22089,LA,St. Charles Parish,No records,CDC ArboNET Tick Module historic data
22091,LA,St. Helena Parish,No records,CDC ArboNET Tick Module historic data
22093,LA,St. James Parish,No records,CDC ArboNET Tick Module historic data
22095,LA,St. John the Baptist,Reported,CDC ArboNET Tick Module historic data
22097,LA,St. Landry Parish,Reported,CDC ArboNET Tick Module historic data
22099,LA,St. Martin Parish,Reported,CDC ArboNET Tick Module historic data
22101,LA,St. Mary Parish,Reported,CDC ArboNET Tick Module historic data
22103,LA,St. Tammany Parish,Reported,CDC ArboNET Tick Module historic data
22105,LA,Tangipahoa Parish,Reported,CDC ArboNET Tick Module historic data
22107,LA,Tensas Parish,Reported,CDC ArboNET Tick Module historic data
22109,LA,Terrebonne Parish,No records,CDC ArboNET Tick Module historic data
22111,LA,Union Parish,Established,CDC ArboNET Tick Module historic data
22113,LA,Vermilion Parish,Reported,CDC ArboNET Tick Module historic data
22115,LA,Vernon Parish,Established,CDC ArboNET Tick Module historic data
22117,LA,Washington Parish,Reported,CDC ArboNET Tick Module historic data
22119,LA,Webster Parish,No records,CDC ArboNET Tick Module historic data
22121,LA,West Baton Rouge Parish,No records,CDC ArboNET Tick Module historic data
22123,LA,West Carroll Parish,No records,CDC ArboNET Tick Module historic data
22125,LA,West Feliciana Parish,No records,CDC ArboNET Tick Module historic data
22127,LA,Winn Parish,Reported,CDC ArboNET Tick Module historic data
23001,ME,Androscoggin County,Established,CDC ArboNET Tick Module historic data
23003,ME,Aroostook County,Established,CDC ArboNET Tick Module historic data
23005,ME,Cumberland County,Established,CDC ArboNET Tick Module historic data
23007,ME,Franklin County,Established,CDC ArboNET Tick Module historic data
23009,ME,Hancock County,Established,CDC ArboNET Tick Module historic data
23011,ME,Kennebec County,Established,CDC ArboNET Tick Module historic data
23013,ME,Knox County,Established,CDC ArboNET Tick Module historic data
23015,ME,Lincoln County,Established,CDC ArboNET Tick Module historic data
23017,ME,Oxford County,Established,CDC ArboNET Tick Module historic data
23019,ME,Penobscot County,Established,CDC ArboNET Tick Module historic data
23021,ME,Piscataquis County,Established,CDC ArboNET Tick Module historic data
23023,ME,Sagadahoc County,Established,CDC ArboNET Tick Module historic data
23025,ME,Somerset County,Established,CDC ArboNET Tick Module historic data
23027,ME,Waldo County,Established,CDC ArboNET Tick Module historic data
23029,ME,Washington County,Established,CDC ArboNET Tick Module historic data
23031,ME,York County,Established,CDC ArboNET Tick Module historic data
24001,MD,Allegany County,Reported,CDC ArboNET Tick Module historic data
24003,MD,Anne Arundel County,Established,CDC ArboNET Tick Module historic data
24005,MD,Baltimore County,Established,CDC ArboNET Tick Module historic data
24009,MD,Calvert County,Established,CDC ArboNET Tick Module historic data
24011,MD,Caroline County,Established,CDC ArboNET Tick Module historic data
24013,MD,Carroll County,Established,CDC ArboNET Tick Module historic data
24015,MD,Cecil County,Established,CDC ArboNET Tick Module historic data
24017,MD,Charles County,Established,CDC ArboNET Tick Module historic data
24019,MD,Dorchester County,Established,CDC ArboNET Tick Module historic data
24021,MD,Frederick County,Established,CDC ArboNET Tick Module historic data
24023,MD,Garrett County,Reported,CDC ArboNET Tick Module historic data
24025,MD,Harford County,Established,CDC ArboNET Tick Module historic data
24027,MD,Howard County,Established,CDC ArboNET Tick Module historic data
24029,MD,Kent County,Established,CDC ArboNET Tick Module historic data
24031,MD,Montgomery County,Established,CDC ArboNET Tick Module historic data
24033,MD,Prince George's County,Established,CDC ArboNET Tick Module historic data
24035,MD,Queen Anne's County,Established,CDC ArboNET Tick Module historic data
24037,MD,St. Mary's County,Established,CDC ArboNET Tick Module historic data
24039,MD,Somerset County,Established,CDC ArboNET Tick Module historic data
24041,MD,Talbot County,Established,CDC ArboNET Tick Module historic data
24043,MD,Washington County,Established,CDC ArboNET Tick Module historic data
24045,MD,Wicomico County,Established,CDC ArboNET Tick Module historic data
24047,MD,Worcester County,Established,CDC ArboNET Tick Module historic data
24510,MD,Baltimore City,,CDC ArboNET Tick Module historic data
25001,MA,Barnstable County,Established,CDC ArboNET Tick Module historic data
25003,MA,Berkshire County,Established,CDC ArboNET Tick Module historic data
25005,MA,Bristol County,Established,CDC ArboNET Tick Module historic data
25007,MA,Dukes County,Established,CDC ArboNET Tick Module historic data
25009,MA,Essex County,Established,CDC ArboNET Tick Module historic data
25011,MA,Franklin County,Established,CDC ArboNET Tick Module historic data
25013,MA,Hampden County,Established,CDC ArboNET Tick Module historic data
25015,MA,Hampshire County,Established,CDC ArboNET Tick Module historic data
25017,MA,Middlesex County,Established,CDC ArboNET Tick Module historic data
25019,MA,Nantucket County,Established,CDC ArboNET Tick Module historic data
25021,MA,Norfolk County,Established,CDC ArboNET Tick Module historic data
25023,MA,Plymouth County,Established,CDC ArboNET Tick Module historic data
25025,MA,Suffolk County,Established,CDC ArboNET Tick Module historic data
25027,MA,Worcester County,Established,CDC ArboNET Tick Module historic data
26001,MI,Alcona County,Established,CDC ArboNET Tick Module 2019 submission
26003,MI,Alger County,Reported,CDC ArboNET Tick Module historic data
26005,MI,Allegan County,Established,CDC ArboNET Tick Module historic data
26007,MI,Alpena County,Established,CDC ArboNET Tick Module 2017 submission
26009,MI,Antrim County,No records,CDC ArboNET Tick Module historic data
26011,MI,Arenac County,No records,CDC ArboNET Tick Module historic data
26013,MI,Baraga County,Established,CDC ArboNET Tick Module 2018 submission
26015,MI,Barry County,Established,CDC ArboNET Tick Module historic data
26017,MI,Bay County,Established,CDC ArboNET Tick Module 2019 submission
26019,MI,Benzie County,Established,CDC ArboNET Tick Module historic data
26021,MI,Berrien County,Established,CDC ArboNET Tick Module historic data
26023,MI,Branch County,No records,CDC ArboNET Tick Module historic data
26025,MI,Calhoun County,Established,CDC ArboNET Tick Module 2018 submission
26027,MI,Cass County,Established,CDC ArboNET Tick Module historic data
26029,MI,Charlevoix County,Established,CDC ArboNET Tick Module historic data
26031,MI,Cheboygan County,Established,CDC ArboNET Tick Module 2018 submission
26033,MI,Chippewa County,Established,CDC ArboNET Tick Module historic data
26035,MI,Clare County,No records,CDC ArboNET Tick Module historic data
26037,MI,Clinton County,Established,CDC ArboNET Tick Module 2017 submission
26039,MI,Crawford County,No records,CDC ArboNET Tick Module historic data
26041,MI,Delta County,Established,CDC ArboNET Tick Module historic data
26043,MI,Dickinson County,Established,CDC ArboNET Tick Module historic data
26045,MI,Eaton County,Established,CDC ArboNET Tick Module 2018 submission
26047,MI,Emmet County,Established,CDC ArboNET Tick Module 2019 submission
26049,MI,Genesee County,Reported,CDC ArboNET Tick Module historic data
26051,MI,Gladwin County,Established,CDC ArboNET Tick Module 2018 submission
26053,MI,Gogebic County,Established,CDC ArboNET Tick Module historic data
26055,MI,Grand Traverse County,Established,CDC ArboNET Tick Module 2018 submission
26057,MI,Gratiot County,No records,CDC ArboNET Tick Module historic data
26059,MI,Hillsdale County,Established,CDC ArboNET Tick Module 2019 submission
26061,MI,Houghton County,Established,CDC ArboNET Tick Module 2018 submission
26063,MI,Huron County,Established,CDC ArboNET Tick Module 2017 submission
26065,MI,Ingham County,Established,CDC ArboNET Tick Module historic data
26067,MI,Ionia County,Established,CDC ArboNET Tick Module historic data
26069,MI,Iosco County,Established,CDC ArboNET Tick Module 2018 submission
26071,MI,Iron County,Established,CDC ArboNET Tick Module 2018 submission
26073,MI,Isabella County,Reported,CDC ArboNET Tick Module 2018 submission
26075,MI,Jackson County,Established,CDC ArboNET Tick Module 2018 submission
26077,MI,Kalamazoo County,Established,CDC ArboNET Tick Module 2018 submission
26079,MI,Kalkaska County,No records,CDC ArboNET Tick Module historic data
26081,MI,Kent County,Reported,CDC ArboNET Tick Module historic data
26083,MI,Keweenaw County,Established,CDC ArboNET Tick Module 2019 submission
26085,MI,Lake County,No records,CDC ArboNET Tick Module historic data
26087,MI,Lapeer County,Reported,CDC ArboNET Tick Module historic data
26089,MI,Leelanau County,Established,CDC ArboNET Tick Module historic data
26091,MI,Lenawee County,Established,CDC ArboNET Tick Module 2019 submission
26093,MI,Livingston County,Established,CDC ArboNET Tick Module 2017 submission
26095,MI,Luce County,No records,CDC ArboNET Tick Module historic data
26097,MI,Mackinac County,Reported,CDC ArboNET Tick Module historic data
26099,MI,Macomb County,Established,CDC ArboNET Tick Module 2019 submission
26101,MI,Manistee County,Established,CDC ArboNET Tick Module historic data
26103,MI,Marquette County,Established,CDC ArboNET Tick Module 2018 submission
26105,MI,Mason County,Established,CDC ArboNET Tick Module historic data
26107,MI,Mecosta County,No records,CDC ArboNET Tick Module historic data
26109,MI,Menominee County,Established,CDC ArboNET Tick Module historic data
26111,MI,Midland County,Reported,CDC ArboNET Tick Module historic data
26113,MI,Missaukee County,No records,CDC ArboNET Tick Module historic data
26115,MI,Monroe County,No records,CDC ArboNET Tick Module historic data
26117,MI,Montcalm County,Established,CDC ArboNET Tick Module 2019 submission
26119,MI,Montmorency County,Reported,CDC ArboNET Tick Module 2018 submission
26121,MI,Muskegon County,Established,CDC ArboNET Tick Module historic data
26123,MI,Newaygo County,No records,CDC ArboNET Tick Module historic data
